ID,Project,SITE.SAMPLE.YEAR,SITE.SAMPLE.YEAR.WELL,SITE,Stream.Code,Reach,Reach.number,Site.number,Sample,Year,Technical.Replicate,Date,Arrival.Time,Weather.Ceiling,Weather.Precipitation,Water.Temperature.C,pH,Turbidity.NTU.,Habitat.Type,Stream.Width.m,Site.Length.m,Site.Width.m,Site.Area.m2,Wetted.Width.m,Transect.Depth.m,Transect.Flow.cms,Field.Gradient.percent,EF.Conductivity.uS.cm,eDNA.Sampling.Location,eDNA.Water.Sampling.Depth.cm,eDNA.Total.Water.Depth.m,eDNA.Distance.from.Shore.m,eDNA.Filtering.Location,eDNA.Filter.Pore.Size.um,eDNA.Filters.Preserved.In,eDNA.Sample.Collection.Start.Time,eDNA.Sample.Collection.End.Time,eDNA.Volume.Filtered.L,Fish.Total.Biomass.g,Fish.Biomass.g.m2,Fish.Abundance,Fish.Abundance.fish.m2,Fish.Avg.Length.mm,Fish.Avg.Mass.g,CO.Total.Biomass.g,CO.Biomass.g.m2,CO.Abundance,CO.Abundance.fish.m2,CO.Avg.Length.mm,CO.Avg.Mass.g,CT.Total.Biomass.g,CT.Biomass.g.m2,CT.Abundance,CT.Abundance.fish.m2,CT.Avg.Length.mm,CT.Avg.Mass.g,RB.Total.Biomass.g,RB.Biomass.g.m2,RB.Abundance,RB.Abundance.fish.m2,RB.Avg.Length.mm,RB.Avg.Mass.g,River.Year,SITE,Sort.Code,Sample.replicate,Lab.Code,DPN,qPCR.Run.int,Well.int,DNA.int,Transformed.int,Score.int,qPCR.Run.ef,Well.ef,DNA.ef,Transformed.ef,Score.ef,Lab.Call.ef,qPCR.Run.cl,Well.cl,DNA.cl,Transformed.cl,Score.cl,Lab.Call.cl,qPCR.Run.ki,Well.ki,DNA.ki,Transformed.ki,Score.ki,Lab.Call.ki,qPCR.Run.my,Well.my,DNA.my,Transformed.my,Score.my,Lab.Call.my,Spacer
467,Ecofish Salmonids,DDD-DVeDNA01-C-2017,DDD-DVeDNA01-C-2017-C08,DDD-DVeDNA01,DDD,Diversion,6,1,C,2017,3,9/23/2017,14:00:00,Mostly Cloudy,Dry,11.3,7.8,NA,Chute,21.9,10.25,7.9,81.0,21.93,0.32,1.87,12,20,thalweg,5,0.7,3,lab,0.45,silica desiccant,14:00:00,21:10:00,2,183.9,2.3,30,0.4,60.7,6.1,168.1,2.1,9.0,0.1,99.9,18.7,0.0,0.0,0.0,0.0,0.0,0.0,168.1,2.1,9.0,0.1,99.9,18.7,DDD 2017,DDD-DVeDNA01,33,C,DV01-1-C,28,012919LCB2F,C08,19.23,30.77,1,020119LCB2F,C08,34.12,15.88,1,Y,052919MJA1A,C5,0,0,0,N,052919MJA2A,C5,0,0,0,N,020119LCB1F,C08,0,0,0,Y,33
468,Ecofish Salmonids,DDD-DVeDNA01-C-2017,DDD-DVeDNA01-C-2017-D08,DDD-DVeDNA01,DDD,Diversion,6,1,C,2017,4,9/23/2017,14:00:00,Mostly Cloudy,Dry,11.3,7.8,NA,Chute,21.9,10.25,7.9,81.0,21.93,0.32,1.87,12,20,thalweg,5,0.7,3,lab,0.45,silica desiccant,14:00:00,21:10:00,2,183.9,2.3,30,0.4,60.7,6.1,168.1,2.1,9.0,0.1,99.9,18.7,0.0,0.0,0.0,0.0,0.0,0.0,168.1,2.1,9.0,0.1,99.9,18.7,DDD 2017,DDD-DVeDNA01,33,C,DV01-1-C,28,012919LCB2F,D08,19.26,30.74,1,020119LCB2F,D08,32.91,17.09,1,Y,052919MJA1A,D5,0,0,0,N,052919MJA2A,D5,0,0,0,N,020119LCB1F,D08,46.07,3.93,1,Y,33
469,Ecofish Salmonids,DDD-DVeDNA01-C-2017,DDD-DVeDNA01-C-2017-E08,DDD-DVeDNA01,DDD,Diversion,6,1,C,2017,5,9/23/2017,14:00:00,Mostly Cloudy,Dry,11.3,7.8,NA,Chute,21.9,10.25,7.9,81.0,21.93,0.32,1.87,12,20,thalweg,5,0.7,3,lab,0.45,silica desiccant,14:00:00,21:10:00,2,183.9,2.3,30,0.4,60.7,6.1,168.1,2.1,9.0,0.1,99.9,18.7,0.0,0.0,0.0,0.0,0.0,0.0,168.1,2.1,9.0,0.1,99.9,18.7,DDD 2017,DDD-DVeDNA01,33,C,DV01-1-C,28,NA,NA,NA,NA,NA,020119LCB2F,E08,33.93,16.07,1,Y,052919MJA1A,E5,0,0,0,N,052919MJA2A,E5,0,0,0,N,020119LCB1F,E08,47.48,2.52,1,Y,33
470,Ecofish Salmonids,DDD-DVeDNA01-C-2017,DDD-DVeDNA01-C-2017-F08,DDD-DVeDNA01,DDD,Diversion,6,1,C,2017,6,9/23/2017,14:00:00,Mostly Cloudy,Dry,11.3,7.8,NA,Chute,21.9,10.25,7.9,81.0,21.93,0.32,1.87,12,20,thalweg,5,0.7,3,lab,0.45,silica desiccant,14:00:00,21:10:00,2,183.9,2.3,30,0.4,60.7,6.1,168.1,2.1,9.0,0.1,99.9,18.7,0.0,0.0,0.0,0.0,0.0,0.0,168.1,2.1,9.0,0.1,99.9,18.7,DDD 2017,DDD-DVeDNA01,33,C,DV01-1-C,28,NA,NA,NA,NA,NA,020119LCB2F,F08,33.11,16.89,1,Y,052919MJA1A,F5,0,0,0,N,052919MJA2A,F5,0,0,0,N,020119LCB1F,F08,48.04,1.96,1,Y,33
471,Ecofish Salmonids,DDD-DVeDNA01-C-2017,DDD-DVeDNA01-C-2017-G08,DDD-DVeDNA01,DDD,Diversion,6,1,C,2017,7,9/23/2017,14:00:00,Mostly Cloudy,Dry,11.3,7.8,NA,Chute,21.9,10.25,7.9,81.0,21.93,0.32,1.87,12,20,thalweg,5,0.7,3,lab,0.45,silica desiccant,14:00:00,21:10:00,2,183.9,2.3,30,0.4,60.7,6.1,168.1,2.1,9.0,0.1,99.9,18.7,0.0,0.0,0.0,0.0,0.0,0.0,168.1,2.1,9.0,0.1,99.9,18.7,DDD 2017,DDD-DVeDNA01,33,C,DV01-1-C,28,NA,NA,NA,NA,NA,020119LCB2F,G08,35.12,14.88,1,Y,052919MJA1A,G5,0,0,0,N,052919MJA2A,G5,0,0,0,N,020119LCB1F,G08,45.9,4.1,1,Y,33
472,Ecofish Salmonids,DDD-DVeDNA01-C-2017,DDD-DVeDNA01-C-2017-H08,DDD-DVeDNA01,DDD,Diversion,6,1,C,2017,8,9/23/2017,14:00:00,Mostly Cloudy,Dry,11.3,7.8,NA,Chute,21.9,10.25,7.9,81.0,21.93,0.32,1.87,12,20,thalweg,5,0.7,3,lab,0.45,silica desiccant,14:00:00,21:10:00,2,183.9,2.3,30,0.4,60.7,6.1,168.1,2.1,9.0,0.1,99.9,18.7,0.0,0.0,0.0,0.0,0.0,0.0,168.1,2.1,9.0,0.1,99.9,18.7,DDD 2017,DDD-DVeDNA01,33,C,DV01-1-C,28,NA,NA,NA,NA,NA,020119LCB2F,H08,33.93,16.07,1,Y,052919MJA1A,H5,0,0,0,N,052919MJA2A,H5,0,0,0,N,020119LCB1F,H08,46.8,3.2,1,Y,33
473,Ecofish Salmonids,DDD-DVeDNA01-C-2018,DDD-DVeDNA01-C-2018-A08,DDD-DVeDNA01,DDD,Diversion,6,1,C,2018,1,9/26/2018,7:50:00,Sunny,Dry,9.5,8.3,NA,Cascade,22,10.1,8.63,87.2,29.9,0.32,3.78,NA,20,stream margin RL,5,0.5,1,streamside,1,silica desiccant,7:55:00,8:03:00,2,176.3,2.0,17,0.2,70.8,10.4,176.3,2.0,17.0,0.2,70.8,10.4,0.0,0.0,0.0,0.0,0.0,0.0,176.3,2.0,17.0,0.2,70.8,10.4,DDD 2018,DDD-DVeDNA01,18,C,DV01-1-C,18,012919LCB2G,E08,26.03,23.97,1,020119LCB2G,A08,0,0,1,Y,052819MJA1B,A6,0,0,0,N,052919MJA3B,A6,0,0,0,N,013019LCB2F,A08,0,0,0,N,18
474,Ecofish Salmonids,DDD-DVeDNA01-C-2018,DDD-DVeDNA01-C-2018-B08,DDD-DVeDNA01,DDD,Diversion,6,1,C,2018,2,9/26/2018,7:50:00,Sunny,Dry,9.5,8.3,NA,Cascade,22,10.1,8.63,87.2,29.9,0.32,3.78,NA,20,stream margin RL,5,0.5,1,streamside,1,silica desiccant,7:55:00,8:03:00,2,176.3,2.0,17,0.2,70.8,10.4,176.3,2.0,17.0,0.2,70.8,10.4,0.0,0.0,0.0,0.0,0.0,0.0,176.3,2.0,17.0,0.2,70.8,10.4,DDD 2018,DDD-DVeDNA01,18,C,DV01-1-C,18,012919LCB2G,F08,26.01,23.99,1,020119LCB2G,B08,0,0,1,Y,052819MJA1B,B6,0,0,0,N,052919MJA3B,B6,0,0,0,N,013019LCB2F,B08,0,0,0,N,18
475,Ecofish Salmonids,DDD-DVeDNA01-C-2018,DDD-DVeDNA01-C-2018-C08,DDD-DVeDNA01,DDD,Diversion,6,1,C,2018,3,9/26/2018,7:50:00,Sunny,Dry,9.5,8.3,NA,Cascade,22,10.1,8.63,87.2,29.9,0.32,3.78,NA,20,stream margin RL,5,0.5,1,streamside,1,silica desiccant,7:55:00,8:03:00,2,176.3,2.0,17,0.2,70.8,10.4,176.3,2.0,17.0,0.2,70.8,10.4,0.0,0.0,0.0,0.0,0.0,0.0,176.3,2.0,17.0,0.2,70.8,10.4,DDD 2018,DDD-DVeDNA01,18,C,DV01-1-C,18,012919LCB2G,G08,26.15,23.85,1,020119LCB2G,C08,0,0,1,Y,052819MJA1B,C6,0,0,0,N,052919MJA3B,C6,0,0,0,N,013019LCB2F,C08,0,0,0,N,18
476,Ecofish Salmonids,DDD-DVeDNA01-C-2018,DDD-DVeDNA01-C-2018-D08,DDD-DVeDNA01,DDD,Diversion,6,1,C,2018,4,9/26/2018,7:50:00,Sunny,Dry,9.5,8.3,NA,Cascade,22,10.1,8.63,87.2,29.9,0.32,3.78,NA,20,stream margin RL,5,0.5,1,streamside,1,silica desiccant,7:55:00,8:03:00,2,176.3,2.0,17,0.2,70.8,10.4,176.3,2.0,17.0,0.2,70.8,10.4,0.0,0.0,0.0,0.0,0.0,0.0,176.3,2.0,17.0,0.2,70.8,10.4,DDD 2018,DDD-DVeDNA01,18,C,DV01-1-C,18,012919LCB2G,H08,26.34,23.66,1,020119LCB2G,D08,0,0,1,Y,052819MJA1B,D6,0,0,0,N,052919MJA3B,D6,0,0,0,N,013019LCB2F,D08,0,0,0,N,18
477,Ecofish Salmonids,DDD-DVeDNA01-C-2018,DDD-DVeDNA01-C-2018-E08,DDD-DVeDNA01,DDD,Diversion,6,1,C,2018,5,9/26/2018,7:50:00,Sunny,Dry,9.5,8.3,NA,Cascade,22,10.1,8.63,87.2,29.9,0.32,3.78,NA,20,stream margin RL,5,0.5,1,streamside,1,silica desiccant,7:55:00,8:03:00,2,176.3,2.0,17,0.2,70.8,10.4,176.3,2.0,17.0,0.2,70.8,10.4,0.0,0.0,0.0,0.0,0.0,0.0,176.3,2.0,17.0,0.2,70.8,10.4,DDD 2018,DDD-DVeDNA01,18,C,DV01-1-C,18,NA,NA,NA,NA,NA,020119LCB2G,E08,0,0,1,Y,052819MJA1B,E6,0,0,0,N,052919MJA3B,E6,0,0,0,N,013019LCB2F,E08,0,0,0,N,18
478,Ecofish Salmonids,DDD-DVeDNA01-C-2018,DDD-DVeDNA01-C-2018-F08,DDD-DVeDNA01,DDD,Diversion,6,1,C,2018,6,9/26/2018,7:50:00,Sunny,Dry,9.5,8.3,NA,Cascade,22,10.1,8.63,87.2,29.9,0.32,3.78,NA,20,stream margin RL,5,0.5,1,streamside,1,silica desiccant,7:55:00,8:03:00,2,176.3,2.0,17,0.2,70.8,10.4,176.3,2.0,17.0,0.2,70.8,10.4,0.0,0.0,0.0,0.0,0.0,0.0,176.3,2.0,17.0,0.2,70.8,10.4,DDD 2018,DDD-DVeDNA01,18,C,DV01-1-C,18,NA,NA,NA,NA,NA,020119LCB2G,F08,0,0,1,Y,052819MJA1B,F6,0,0,0,N,052919MJA3B,F6,0,0,0,N,013019LCB2F,F08,0,0,0,N,18
479,Ecofish Salmonids,DDD-DVeDNA01-C-2018,DDD-DVeDNA01-C-2018-G08,DDD-DVeDNA01,DDD,Diversion,6,1,C,2018,7,9/26/2018,7:50:00,Sunny,Dry,9.5,8.3,NA,Cascade,22,10.1,8.63,87.2,29.9,0.32,3.78,NA,20,stream margin RL,5,0.5,1,streamside,1,silica desiccant,7:55:00,8:03:00,2,176.3,2.0,17,0.2,70.8,10.4,176.3,2.0,17.0,0.2,70.8,10.4,0.0,0.0,0.0,0.0,0.0,0.0,176.3,2.0,17.0,0.2,70.8,10.4,DDD 2018,DDD-DVeDNA01,18,C,DV01-1-C,18,NA,NA,NA,NA,NA,020119LCB2G,G08,0,0,1,Y,052819MJA1B,G6,0,0,0,N,052919MJA3B,G6,0,0,0,N,013019LCB2F,G08,0,0,0,N,18
480,Ecofish Salmonids,DDD-DVeDNA01-C-2018,DDD-DVeDNA01-C-2018-H08,DDD-DVeDNA01,DDD,Diversion,6,1,C,2018,8,9/26/2018,7:50:00,Sunny,Dry,9.5,8.3,NA,Cascade,22,10.1,8.63,87.2,29.9,0.32,3.78,NA,20,stream margin RL,5,0.5,1,streamside,1,silica desiccant,7:55:00,8:03:00,2,176.3,2.0,17,0.2,70.8,10.4,176.3,2.0,17.0,0.2,70.8,10.4,0.0,0.0,0.0,0.0,0.0,0.0,176.3,2.0,17.0,0.2,70.8,10.4,DDD 2018,DDD-DVeDNA01,18,C,DV01-1-C,18,NA,NA,NA,NA,NA,020119LCB2G,H08,0,0,1,Y,052819MJA1B,H6,0,0,0,N,052919MJA3B,H6,0,0,0,N,013019LCB2F,H08,0,0,0,N,18
481,Ecofish Salmonids,DDD-DVeDNA02-A-2017,DDD-DVeDNA02-A-2017-A06,DDD-DVeDNA02,DDD,Diversion,6,2,A,2017,1,9/23/2017,18:00:00,,,11.3,7.8,NA,Back Eddy,35.5,25.5,6.73,171.6,35.5,0.29,3.26,0.5,20,stream margin RR,5,0.25,1,lab,0.45,silica desiccant,18:05:00,20:35:00,2,107.2,0.6,18,0.1,67.0,6.0,107.2,0.6,18.0,0.1,67.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,107.2,0.6,18.0,0.1,67.0,6.0,DDD 2017,DDD-DVeDNA02,34,A,DV02-1-A,6,012919LCB2G,A06,18.69,31.31,1,020119LCB2H,A06,32.29,17.71,1,Y,052819MJA1A,A6,0,0,0,N,052919MJA3A,A6,0,0,0,N,013019LCB1H,A06,49.8,0.2,1,Y,33
482,Ecofish Salmonids,DDD-DVeDNA02-A-2017,DDD-DVeDNA02-A-2017-B06,DDD-DVeDNA02,DDD,Diversion,6,2,A,2017,2,9/23/2017,18:00:00,,,11.3,7.8,NA,Back Eddy,35.5,25.5,6.73,171.6,35.5,0.29,3.26,0.5,20,stream margin RR,5,0.25,1,lab,0.45,silica desiccant,18:05:00,20:35:00,2,107.2,0.6,18,0.1,67.0,6.0,107.2,0.6,18.0,0.1,67.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,107.2,0.6,18.0,0.1,67.0,6.0,DDD 2017,DDD-DVeDNA02,34,A,DV02-1-A,6,012919LCB2G,B06,18.43,31.57,1,020119LCB2H,B06,32.16,17.84,1,Y,052819MJA1A,B6,0,0,0,N,052919MJA3A,B6,0,0,0,N,013019LCB1H,B06,45.51,4.49,1,Y,34
483,Ecofish Salmonids,DDD-DVeDNA02-A-2017,DDD-DVeDNA02-A-2017-C06,DDD-DVeDNA02,DDD,Diversion,6,2,A,2017,3,9/23/2017,18:00:00,,,11.3,7.8,NA,Back Eddy,35.5,25.5,6.73,171.6,35.5,0.29,3.26,0.5,20,stream margin RR,5,0.25,1,lab,0.45,silica desiccant,18:05:00,20:35:00,2,107.2,0.6,18,0.1,67.0,6.0,107.2,0.6,18.0,0.1,67.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,107.2,0.6,18.0,0.1,67.0,6.0,DDD 2017,DDD-DVeDNA02,34,A,DV02-1-A,6,012919LCB2G,C06,18.46,31.54,1,020119LCB2H,C06,32.19,17.81,1,Y,052819MJA1A,C6,0,0,0,N,052919MJA3A,C6,0,0,0,N,013019LCB1H,C06,0,0,0,Y,34
484,Ecofish Salmonids,DDD-DVeDNA02-A-2017,DDD-DVeDNA02-A-2017-D06,DDD-DVeDNA02,DDD,Diversion,6,2,A,2017,4,9/23/2017,18:00:00,,,11.3,7.8,NA,Back Eddy,35.5,25.5,6.73,171.6,35.5,0.29,3.26,0.5,20,stream margin RR,5,0.25,1,lab,0.45,silica desiccant,18:05:00,20:35:00,2,107.2,0.6,18,0.1,67.0,6.0,107.2,0.6,18.0,0.1,67.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,107.2,0.6,18.0,0.1,67.0,6.0,DDD 2017,DDD-DVeDNA02,34,A,DV02-1-A,6,012919LCB2G,D06,18.39,31.61,1,020119LCB2H,D06,32.06,17.94,1,Y,052819MJA1A,D6,0,0,0,N,052919MJA3A,D6,37.8,12.2,1,N,013019LCB1H,D06,44.81,5.19,1,Y,34
485,Ecofish Salmonids,DDD-DVeDNA02-A-2017,DDD-DVeDNA02-A-2017-E06,DDD-DVeDNA02,DDD,Diversion,6,2,A,2017,5,9/23/2017,18:00:00,,,11.3,7.8,NA,Back Eddy,35.5,25.5,6.73,171.6,35.5,0.29,3.26,0.5,20,stream margin RR,5,0.25,1,lab,0.45,silica desiccant,18:05:00,20:35:00,2,107.2,0.6,18,0.1,67.0,6.0,107.2,0.6,18.0,0.1,67.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,107.2,0.6,18.0,0.1,67.0,6.0,DDD 2017,DDD-DVeDNA02,34,A,DV02-1-A,6,NA,NA,NA,NA,NA,020119LCB2H,E06,31.93,18.07,1,Y,052819MJA1A,E6,0,0,0,N,052919MJA3A,E6,0,0,0,N,013019LCB1H,E06,0,0,0,Y,34
486,Ecofish Salmonids,DDD-DVeDNA02-A-2017,DDD-DVeDNA02-A-2017-F06,DDD-DVeDNA02,DDD,Diversion,6,2,A,2017,6,9/23/2017,18:00:00,,,11.3,7.8,NA,Back Eddy,35.5,25.5,6.73,171.6,35.5,0.29,3.26,0.5,20,stream margin RR,5,0.25,1,lab,0.45,silica desiccant,18:05:00,20:35:00,2,107.2,0.6,18,0.1,67.0,6.0,107.2,0.6,18.0,0.1,67.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,107.2,0.6,18.0,0.1,67.0,6.0,DDD 2017,DDD-DVeDNA02,34,A,DV02-1-A,6,NA,NA,NA,NA,NA,020119LCB2H,F06,32.25,17.75,1,Y,052819MJA1A,F6,0,0,0,N,052919MJA3A,F6,0,0,0,N,013019LCB1H,F06,42.35,7.65,1,Y,34
487,Ecofish Salmonids,DDD-DVeDNA02-A-2017,DDD-DVeDNA02-A-2017-G06,DDD-DVeDNA02,DDD,Diversion,6,2,A,2017,7,9/23/2017,18:00:00,,,11.3,7.8,NA,Back Eddy,35.5,25.5,6.73,171.6,35.5,0.29,3.26,0.5,20,stream margin RR,5,0.25,1,lab,0.45,silica desiccant,18:05:00,20:35:00,2,107.2,0.6,18,0.1,67.0,6.0,107.2,0.6,18.0,0.1,67.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,107.2,0.6,18.0,0.1,67.0,6.0,DDD 2017,DDD-DVeDNA02,34,A,DV02-1-A,6,NA,NA,NA,NA,NA,020119LCB2H,G06,31.46,18.54,1,Y,052819MJA1A,G6,0,0,0,N,052919MJA3A,G6,0,0,0,N,013019LCB1H,G06,0,0,0,Y,34
488,Ecofish Salmonids,DDD-DVeDNA02-A-2017,DDD-DVeDNA02-A-2017-H06,DDD-DVeDNA02,DDD,Diversion,6,2,A,2017,8,9/23/2017,18:00:00,,,11.3,7.8,NA,Back Eddy,35.5,25.5,6.73,171.6,35.5,0.29,3.26,0.5,20,stream margin RR,5,0.25,1,lab,0.45,silica desiccant,18:05:00,20:35:00,2,107.2,0.6,18,0.1,67.0,6.0,107.2,0.6,18.0,0.1,67.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,107.2,0.6,18.0,0.1,67.0,6.0,DDD 2017,DDD-DVeDNA02,34,A,DV02-1-A,6,NA,NA,NA,NA,NA,020119LCB2H,H06,32.24,17.76,1,Y,052819MJA1A,H6,0,0,0,N,052919MJA3A,H6,0,0,0,N,013019LCB1H,H06,0,0,0,Y,34
489,Ecofish Salmonids,DDD-DVeDNA02-A-2018,DDD-DVeDNA02-A-2018-A08,DDD-DVeDNA02,DDD,Diversion,6,2,A,2018,1,9/26/2018,8:20:00,Sunny,Dry,9.5,8.3,NA,Glide,35,27,8.73,235.7,35.5,0.18,0.03,0.5,20,stream margin RR,5,0.3,2,streamside,1,silica desiccant,8:20:00,8:27:00,2,61.6,0.3,5,0.0,93.8,12.3,61.6,0.3,5.0,0.0,93.8,12.3,0.0,0.0,0.0,0.0,0.0,0.0,61.6,0.3,5.0,0.0,93.8,12.3,DDD 2018,DDD-DVeDNA02,13,A,DV02-1-A,38,012919LCB2F,E08,21.68,28.32,1,020419LCB2H,A08,35.39,14.61,1,Y,052919MJA1B,A5,0,0,0,N,052919MJA2B,A5,0,0,0,N,020119LCB1G,A08,0,0,0,N,13
490,Ecofish Salmonids,DDD-DVeDNA02-A-2018,DDD-DVeDNA02-A-2018-B08,DDD-DVeDNA02,DDD,Diversion,6,2,A,2018,2,9/26/2018,8:20:00,Sunny,Dry,9.5,8.3,NA,Glide,35,27,8.73,235.7,35.5,0.18,0.03,0.5,20,stream margin RR,5,0.3,2,streamside,1,silica desiccant,8:20:00,8:27:00,2,61.6,0.3,5,0.0,93.8,12.3,61.6,0.3,5.0,0.0,93.8,12.3,0.0,0.0,0.0,0.0,0.0,0.0,61.6,0.3,5.0,0.0,93.8,12.3,DDD 2018,DDD-DVeDNA02,13,A,DV02-1-A,38,012919LCB2F,F08,21.75,28.25,1,020419LCB2H,B08,35.5,14.5,1,Y,052919MJA1B,B5,0,0,0,N,052919MJA2B,B5,0,0,0,N,020119LCB1G,B08,0,0,0,N,13
491,Ecofish Salmonids,DDD-DVeDNA02-A-2018,DDD-DVeDNA02-A-2018-C08,DDD-DVeDNA02,DDD,Diversion,6,2,A,2018,3,9/26/2018,8:20:00,Sunny,Dry,9.5,8.3,NA,Glide,35,27,8.73,235.7,35.5,0.18,0.03,0.5,20,stream margin RR,5,0.3,2,streamside,1,silica desiccant,8:20:00,8:27:00,2,61.6,0.3,5,0.0,93.8,12.3,61.6,0.3,5.0,0.0,93.8,12.3,0.0,0.0,0.0,0.0,0.0,0.0,61.6,0.3,5.0,0.0,93.8,12.3,DDD 2018,DDD-DVeDNA02,13,A,DV02-1-A,38,012919LCB2F,G08,21.89,28.11,1,020419LCB2H,C08,35.6,14.4,1,Y,052919MJA1B,C5,0,0,0,N,052919MJA2B,C5,0,0,0,N,020119LCB1G,C08,0,0,0,N,13
492,Ecofish Salmonids,DDD-DVeDNA02-A-2018,DDD-DVeDNA02-A-2018-D08,DDD-DVeDNA02,DDD,Diversion,6,2,A,2018,4,9/26/2018,8:20:00,Sunny,Dry,9.5,8.3,NA,Glide,35,27,8.73,235.7,35.5,0.18,0.03,0.5,20,stream margin RR,5,0.3,2,streamside,1,silica desiccant,8:20:00,8:27:00,2,61.6,0.3,5,0.0,93.8,12.3,61.6,0.3,5.0,0.0,93.8,12.3,0.0,0.0,0.0,0.0,0.0,0.0,61.6,0.3,5.0,0.0,93.8,12.3,DDD 2018,DDD-DVeDNA02,13,A,DV02-1-A,38,012919LCB2F,H08,22.2,27.8,1,020419LCB2H,D08,35.11,14.89,1,Y,052919MJA1B,D5,0,0,0,N,052919MJA2B,D5,0,0,0,N,020119LCB1G,D08,0,0,0,N,13
493,Ecofish Salmonids,DDD-DVeDNA02-A-2018,DDD-DVeDNA02-A-2018-E08,DDD-DVeDNA02,DDD,Diversion,6,2,A,2018,5,9/26/2018,8:20:00,Sunny,Dry,9.5,8.3,NA,Glide,35,27,8.73,235.7,35.5,0.18,0.03,0.5,20,stream margin RR,5,0.3,2,streamside,1,silica desiccant,8:20:00,8:27:00,2,61.6,0.3,5,0.0,93.8,12.3,61.6,0.3,5.0,0.0,93.8,12.3,0.0,0.0,0.0,0.0,0.0,0.0,61.6,0.3,5.0,0.0,93.8,12.3,DDD 2018,DDD-DVeDNA02,13,A,DV02-1-A,38,NA,NA,NA,NA,NA,020419LCB2H,E08,36.27,13.73,1,Y,052919MJA1B,E5,0,0,0,N,052919MJA2B,E5,0,0,0,N,020119LCB1G,E08,0,0,0,N,13
494,Ecofish Salmonids,DDD-DVeDNA02-A-2018,DDD-DVeDNA02-A-2018-F08,DDD-DVeDNA02,DDD,Diversion,6,2,A,2018,6,9/26/2018,8:20:00,Sunny,Dry,9.5,8.3,NA,Glide,35,27,8.73,235.7,35.5,0.18,0.03,0.5,20,stream margin RR,5,0.3,2,streamside,1,silica desiccant,8:20:00,8:27:00,2,61.6,0.3,5,0.0,93.8,12.3,61.6,0.3,5.0,0.0,93.8,12.3,0.0,0.0,0.0,0.0,0.0,0.0,61.6,0.3,5.0,0.0,93.8,12.3,DDD 2018,DDD-DVeDNA02,13,A,DV02-1-A,38,NA,NA,NA,NA,NA,020419LCB2H,F08,34.5,15.5,1,Y,052919MJA1B,F5,0,0,0,N,052919MJA2B,F5,0,0,0,N,020119LCB1G,F08,48.17,1.83,1,N,13
495,Ecofish Salmonids,DDD-DVeDNA02-A-2018,DDD-DVeDNA02-A-2018-G08,DDD-DVeDNA02,DDD,Diversion,6,2,A,2018,7,9/26/2018,8:20:00,Sunny,Dry,9.5,8.3,NA,Glide,35,27,8.73,235.7,35.5,0.18,0.03,0.5,20,stream margin RR,5,0.3,2,streamside,1,silica desiccant,8:20:00,8:27:00,2,61.6,0.3,5,0.0,93.8,12.3,61.6,0.3,5.0,0.0,93.8,12.3,0.0,0.0,0.0,0.0,0.0,0.0,61.6,0.3,5.0,0.0,93.8,12.3,DDD 2018,DDD-DVeDNA02,13,A,DV02-1-A,38,NA,NA,NA,NA,NA,020419LCB2H,G08,35.72,14.28,1,Y,052919MJA1B,G5,0,0,0,N,052919MJA2B,G5,0,0,0,N,020119LCB1G,G08,0,0,0,N,13
496,Ecofish Salmonids,DDD-DVeDNA02-A-2018,DDD-DVeDNA02-A-2018-H08,DDD-DVeDNA02,DDD,Diversion,6,2,A,2018,8,9/26/2018,8:20:00,Sunny,Dry,9.5,8.3,NA,Glide,35,27,8.73,235.7,35.5,0.18,0.03,0.5,20,stream margin RR,5,0.3,2,streamside,1,silica desiccant,8:20:00,8:27:00,2,61.6,0.3,5,0.0,93.8,12.3,61.6,0.3,5.0,0.0,93.8,12.3,0.0,0.0,0.0,0.0,0.0,0.0,61.6,0.3,5.0,0.0,93.8,12.3,DDD 2018,DDD-DVeDNA02,13,A,DV02-1-A,38,NA,NA,NA,NA,NA,020419LCB2H,H08,35.13,14.87,1,Y,052919MJA1B,H5,0,0,0,N,052919MJA2B,H5,0,0,0,N,020119LCB1G,H08,0,0,0,N,13
